GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
105378604,5.762962240771618,-0.237211669295923,0.38592005817330477,-0.6146653024948462,0.5387757786674616,0.8813691529394581
27237,0.7106037454318735,-0.48780890656435727,1.0823829696106602,-0.45068050797198445,0.6522198327924662,
1953,930.2840400703687,0.6183132965697359,0.35647172348503026,1.734536727134548,0.08282289504972992,0.4530669673616942
105378608,0.8856044278394549,0.6248878789636805,1.0475223128533862,0.596538967519961,0.5508152298618229,
127262,2253.838828584911,0.06354245818976723,0.060585307977520604,1.0488096918372327,0.29426571593198214,0.7408850289411296
49856,317.75273554582355,0.03082785392405843,0.13172986920286198,0.2340232637488162,0.8149669182174064,0.9712325170837242
7161,9.553209303982657,-0.3390424861926075,0.26969713528077577,-1.2571230533822237,0.20870908055197213,0.6585418267938972
57212,1064.4906231914806,0.04348553199743465,0.06252346457619544,0.6955073953785809,0.48673737820560226,0.8577680163624486
148870,4.4244992889237515,0.1309120725608932,0.5229995523951086,0.25031010439946516,0.8023475429654083,0.967372687899273
388588,20.152995068676375,-0.21059601802177186,0.2982935632881332,-0.7060025556714714,0.4801865481339672,0.8566344467867739
57470,906.0889685853791,-0.044779598870524004,0.046996838252876455,-0.952821520238827,0.3406805086906475,0.7792781435478717
9731,753.4069607815251,0.06060038848082029,0.08926130058183196,0.6789099877080971,0.49719489693918295,0.8613554592648043
1677,111.16314192564585,-0.02213930130135351,0.1021371388295958,-0.21676053935963896,0.8283949658197899,0.9738856370478819
107984910,1.3735808136824648,0.7557535669550095,0.7952461172629431,0.9503392101506158,0.3419399215669492,
339448,404.64565056930076,0.026958078754549468,0.09562079806410946,0.28192693744801506,0.7779995338938047,0.9604972421065919
100133612,6.828937275472609,0.5149391732624323,0.34222106212807935,1.5046974901553887,0.13240186866002696,0.5541352913196207
261734,264.9861336529656,0.13758107677371095,0.10757129003104678,1.278975800457565,0.20090557777477613,0.6501056079966488
